[2025-01-01 14:27:20,673][dinov2][INFO] - using MLP layer as FFN
[2025-01-01 15:05:33,749][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:34,228][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:34,705][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:35,184][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:35,663][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:36,143][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:36,624][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:37,105][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:37,584][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:38,064][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:38,544][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:39,024][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:39,503][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:39,980][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:40,457][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:40,935][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:41,413][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:41,891][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:42,370][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:42,847][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:43,325][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:43,805][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:44,284][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:44,761][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:45,238][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:45,716][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:46,193][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:46,671][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:47,148][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:47,626][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:48,102][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:48,579][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:49,055][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:49,532][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:50,009][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:50,486][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:50,963][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:51,441][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:51,919][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:52,396][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:52,873][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:53,350][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:53,828][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:54,305][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:54,782][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:55,260][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:55,736][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:56,214][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:56,690][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:57,167][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:57,645][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:58,125][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:58,603][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:59,081][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:05:59,558][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:00,035][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:00,512][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:00,990][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:01,469][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:01,947][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:02,423][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:02,900][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:03,378][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:03,855][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:04,332][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:04,810][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:05,288][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:05,765][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:06,242][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:06,720][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:07,197][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:07,674][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:08,150][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:08,627][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:09,106][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:09,583][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:10,060][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:10,537][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:11,014][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:11,492][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:11,969][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:12,446][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:12,925][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:13,403][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:13,880][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:14,358][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:14,837][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:15,319][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:15,798][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:16,279][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:16,760][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:17,239][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:17,720][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:18,200][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:18,682][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:19,162][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:19,645][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:20,126][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:20,608][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:21,090][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:21,572][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:22,054][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:22,536][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:23,017][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:23,501][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:23,986][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:24,468][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:24,951][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:25,435][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:25,919][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:26,397][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:26,874][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:27,352][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:27,831][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:28,308][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:28,786][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:29,265][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:29,750][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:30,235][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:30,716][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:31,199][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:31,680][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:32,163][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:32,642][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:33,121][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:33,599][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:34,075][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:34,553][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:35,030][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:35,506][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:35,983][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:36,459][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:36,934][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:37,411][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:37,887][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:38,363][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:38,838][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:39,923][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:40,101][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:40,277][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:40,455][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:40,630][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:40,806][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:40,981][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:41,156][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:41,332][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:41,508][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:41,683][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:41,858][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:42,034][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:42,211][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:42,386][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:42,562][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:42,737][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:42,913][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:43,089][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:43,265][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:43,440][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:43,615][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:43,791][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:43,967][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:44,143][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:44,318][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:44,494][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:44,670][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:06:44,846][eval.evaluation][WARNING] - NaN values detected in predictions
